etapa,providencia,area,enquadramento,objetivos,ficha_tecnica,situacao,outras_fontes,acessibilidade,sinopse,nome,cgccpf,mecanismo,segmento,PRONAC,estrategia_execucao,valor_aprovado,justificativa,resumo,valor_solicitado,especificacao_tecnica,municipio,data_termino,UF,impacto_ambiental,democratizacao,valor_projeto,proponente,ano_projeto,data_inicio,valor_captado,valor_proposta
"Dentro do projeto, estão previstas as etapas a seguir na realização do festival No Ar Coquetel Molotov 2009. Para sua execução, o festival conta com uma equipe de coordenação que organiza as atividade","Ofício n. 4593/2011 - CGAA/DIC/SEFIC/MINC de 08/06/2011 &#x2013; Projeto ARQUIVADO, em conformidade com a Instrução Normativa n. 01 de 05/10/2010, art. 50 e 78a","Artes Integradas","Artigo 26","O principal objetivo do projeto do festival No Ar Coquetel Molotov 2009 é proporcionar ao público uma oportunidade singular de entrar em contato com diversas formas artísticas que contemplem a inovaçã","","Arquivado - por excesso de prazo sem captação",0.0,"O festival No Ar Coquetel Molotov em sua programação de eventos é realizado em espaços de acessibilidade plena para cadeirantes e portadores de necessidades especiais.","","FESTIVAL NO AR COQUETEL MOLOTOV 2009","***336914**","Mecenato","Artes Integradas","090201","",295950.0,"Hoje em dia, a população mundial tem a oportunidade de desfrutar de um conhecimento quase incalculavél com terabytes de informação que são processados minuto a minuto pelas redes de transmissão de dad","O festival No Ar Coquetel Molotov 2009 é um evento multicultural que proporciona ao público uma oportunidade singular de entrar em contato com diversas formas artísticas que contemplam a inovação, em áreas co-relacionadas à música, abrangendo cinema, tecnologia, artes visuais e comunicação. Shows, mostra de filmes, workshops e showcases compõem a programação do evento, que acontecerá entre os dias 14 e 19 de setembro de 2009 no Recife.",303950.0,"","Jaboatão dos Guararapes","2009-09-30","PE","","Preocupado em formar um novo público e colaborar para a democratização de acesso do evento a parcelas diferentes da população, a produção do festival No Ar Coquetel Molotov mantém grande parte de sua",295950.0,"Ana Cristina Altino Garcia","09","2009-05-01",0.0,303950.0
"1.                  Elaboração do Projeto em conformidade com as exigências da Lei nº 8.313/91; 2.                  Publicação da aprovação do Projeto dentro dos preceitos da Lei nº 8.313/91 em Diário","Projeto aprovado conforme portaria 654 de 29/11/2013.","Artes Integradas","Artigo 18","Tem-se como objetivo desta proposta, a publicação do inédito livro de arte “Sara Belz – Exercícios da emoção” sobre a vida e a obra de Sara Belz, artista plástica ainda em atividade, de inquestionável","","Prestação de Contas Aprovada",0.0,"O projeto RESGATANDO CULTURA, série da qual este quinto volume faz parte, acontece em paralelo ao programa Pintou a Síndrome do Respeito, iniciativa que promove oficinas de arte para jovens com defi","","Sara Belz - Exercícios da emoção","08745680000184","Mecenato","Artes Integradas","090202","",385109.79,"A carreira de Sara Belz, é contínua e de uma vasta produção; Já participou de inúmeras exposições no Brasil e Exterior, tais como 1º Expo Brasil-China em 1988 (Coletiva de 40 pintores na Galeria de Be","Publicação do livro de arte Sara Belz - Exercícios da Emoção - sobre a vida e obra da artista plástica Sara Belz. Abertura de exposição das obras da artista, com noite de autógrafos.",551465.0,"","São Paulo","2010-09-01","SP","","A premissa básica deste projeto é a democratização de acesso da população aos bens artísticos nacionais. Além da distribuição gratuita exigida pelo MinC, que contempla as principais bibliotecas nacion",385109.79,"INSTITUTO OLGA KOS DE INCLUSAO CULTURAL","09","2009-09-01",200480.0,551465.0
"Pré-Produção   - Contratação de um pesquisador e um assistente de pesquisa; - Pesquisa de imagens e demais informações que tragam contribuições à obra do escritor; - Contratação de um Coordenador de p","Projeto ARQUIVADO, conforme solicitação do proponente constante nos autos.","Humanidades","Artigo 18","O projeto Escola Politécnica da UFRJ – A mais antiga das Américas é uma publicação sobre a história de uma das mais importantes instituições de ensino do Brasil. A instituição, hoje com 216 anos, nasc","","Arquivado - solicitação de arquivamento, de projeto de incentivo fiscal, feito pelo proponente",0.0,"Não se aplica","","Escola Politécnica da UFRJ - A mais antiga das Américas","07959913000189","Mecenato","Edição de Livros","090203","",70839.99,"A Escola Politécnica da Universidade Federal do Rio de Janeiro, antiga Escola Nacional de Engenharia, está completando 216 anos de existência. Fundada na cidade do Rio de Janeiro, em 1792, tinha o nom","O projeto Escola Politécnica da UFRJ - A mais antiga das Américas é uma publicação sobre a história de uma das mais importantes instituições de ensino do Brasil. A instituição, hoje com 216 anos, nasceu no século XVII, em meio aos ideais libertários, tendo como um dos objetivos a defesa do Brasil Colônia. A primeira disciplina ministrada foi a Engenharia e sua implementação foi de extrema importância para o desenvolvimento do ensino e da sociedade brasileira.",145288.0,"","Rio de Janeiro","2009-10-31","RJ","","O livro será vendido a preços promocionais e haverá distribuição gratuita para bibliotecas municipais, estaduais e federais.",70839.99,"M'Baraka Projetos e PRoducoes Culturais Ltda","09","2009-05-10",0.0,145288.0
"Etapas: 1- Composição de 10 músicas que irão fazer parte do CD;  2- Arranjos das obras; 3- Gravação; 4- Mixagem; 5- Masterização; 6- Confecção da arte da capa, contra capa e rótulo do CD; 7- prensage","Ofício n. 8451/2011 - CGAA/DIC/SEFIC/MINC - de 21/10/2011 - Prorrogação do prazo de captação INDEFERIDA, projeto arquivado em conformidade com a Instrução Normativa n. 01 de 05/10/2010, art. 50 e 78a.","Música","Artigo 18","A música instrumental brasileira é rica e em diversos aspectos. Além de músicos já conhecidos do público que se interessa por ela, há uma série de novos artistas compondo com propriedade e executando","","Arquivado - atingiu 24 meses de aprovação sem captação de recursos",0.0,"Não haverá a necessidade de adequar um local de fácil acesso para portadores de necessidades especiais pois a gravação da M.I.B. será feita em um estúdio que ira contar apenas com músicos e técnicos c","","M.I.B.- Musica Instrumental Brasileira","***804308**","Mecenato","Música Instrumental","090204","",140500.0,"Ricardo Sagioratto é contrabaixista, mas o que o torna peculiar é o fato de ser um contrabaixista compositor, maestro, arranjador e produtor; um músico que se especializou contrabaixista, mas que tamb","Realizar entre Abril e Dezembro de 2009, gravação, confecção e lançamento do CD de Ricardo Sagioratto.",208500.0,"","Araras","2009-12-30","SP","","Para qualquer tipo de publico.",140500.0,"Ricardo Sagioratto","09","2009-06-01",0.0,208500.0
"O Projeto Escola Dançante está com início previsto para maio de 2009. Será divulgado através da mídia e especialmente nas escolas da rede pública, para ser formada duas turma de 15 alunos cada. 1- 03/","Comunicamos o arquivamento do projeto, tendo em vista que completou 24 meses de aprovação em 31/12/2012, e não apresentou captação de recursos financeiros decorrente dos benefícios fiscais, conforme i","Artes Cênicas","Artigo 18","Levar o aprendizado da dança clássica as crianças da Rede de Ensino das Escolas Públicas de P.Venceslau, resgatando o poder de cidadania através da arte.  Articular uma parceria entre o Projeto Escola","","Arquivado - atingiu 24 meses de aprovação sem captação de recursos",148520.0,"O espaço é adequado para aulas de dança e com rampa de acesso.",""," Escola dançante","***614948**","Mecenato","Dança","090205","",83600.0,"O projeto Escola Dançante teve, desde sua idealização, o objetivo de resgatar nossa cultura através da arte do movimento, executando assim, um importantíssimo trabalho de inclusão social.  Os alunos q","Propiciar aoss alunos da rede pública em situações menos favorecidas participação na oficina de dança, uma vez selecionados por seus professores. A oficina oferecerá aulas de Ballet Clássico e Sapateado.",83600.0,"","Presidente Venceslau","2013-12-31","SP","","O Projeto Escola Dançante está direcionado aos alunos da Rede Pública. Serão criadas duas turmas com 15 alunos, sssim sendo, as Escolas proverão uma gincana benificente para selecionar os mais interes",232120.0,"Sandra Cruz Prieto Fernandes Silva","09","2009-05-20",0.0,232120.0
"Seleção e contratação dos grupos músicais, totalizando dez grupos (as apresentações musicais podem ser constituídas por solos, duos, trios, quartetos, etc.), com os respectivos termos de anuência. O","Prestação de Contas Aprovada conforme, Portaria n° 683, de 15 de outubro de 2014, publicada no Diário Oficial da União, de 16 de outubro de 2014- quinta-feira – Seção 1 – páginas 05 e 06.","Música","Artigo 18","Realizar dez apresentações de música instrumental e erudita, sendo uma a cada mês,totalizando dez meses, no Centro de Vivências Crescer, uma associação sem fins lucrativos situada em Alto Paraíso, GO","","Prestação de Contas Aprovada",0.0,"O centro de Vivências Crescer é conhecido em Alto Paraíso por atender crianças com dificuldades psicomotoras e de aprendizagem, encaminhadas pelas escolas públicas municipais. Desta forma, o âmago do","","Crescer com Música","***069866**","Mecenato","Música Instrumental","090206","",25080.0,"O Centro de Vivências Crescer surgiu da necessidade de resgatar crianças com dificuldades e condenadas ao fracasso e evasão escolar, muitas vezes vítimas da exclusão social que gera instabilidade fami","Realizar dez apresentações de música instrumental e erudita, no Centro de Vivências Crescer, uma associação sem fins lucrativos situada em Alto Paraíso, GO. As apresentações serão realizadas mensalmente, sendo uma a cada mês, totalizando dez meses. O intuito das apresentações é a inclusão, por meio da música, de toda a comunidade de Alto Paraíso, em especial as crianção que frequentam o Centro de Vivências Crescer. Ao final de cada apresentação, será ministrada uma mini palestra pelos músicos.",26308.7,"","Brasília","2010-05-30","DF","","Todas as apresentações serão divulgadas previamente pela cidade de Alto Paraíso, por meio de panfletos, informando a data, o local e a gratuidade.",25080.0,"Alessandro Corrêa Ferreira","09","2009-06-15",25080.0,26308.7
"1ª Fase – Buscar apoio para o projeto, contratar os profissionais e visitar escolas públicas que serão convidadas a participar do projeto. Essa visita acontecerá junto com uma avaliação que será","Ofício n. 8741/2011 - CGAA/DIC/SEFIC/MINC de 03/11/2011 &#x2013; Projeto ARQUIVADO, em conformidade com a Instrução Normativa n. 01 de 05/10/2010, art. 50 e 78a.","Artes Cênicas","Artigo 18","Objetivo geral- ·         Proporcionar aos alunos das escolas públicas mais carentes de Cataguases e distritos, vivências artísticas através da reflexão e sistematização do elemento da cultura co","","Arquivado - atingiu 24 meses de aprovação sem captação de recursos",0.0,"Realizar o festival DANÇA ESCOLA em local com rampas de acesso. No fórum do festival DANÇA ESCOLA disponibilisar intérperete de sinais. Reservar cadeiras para pessoas com necessidades especiais em to","","Dança Escola","***210356**","Mecenato","Dança","090207","",205598.8,"Desde 1997 a dança está incluída nos Parâmetros Curriculares nacionais (PCN), como importante conteúdo a ser trabalhado nas escolas, especificamente nas aulas de educação Física. Como artista da área","Realizar oficinas de dança contemporânea em escolas públicas de Cataguases e distritos. Com workshops abertos para a comunidade e concluir o projeto com um festival de dança chamado DANÇA ESCOLA, onde haverá fórum e espetáculos das escolas envolvidas e de profissionais, tudo sem fins lucrativos e abertos ao público.",265336.0,"","Cataguases","2009-12-21","MG","","Realizar o projeto em escolas públicas. Realizar workshops abertos à comunidade. Realizar oficinas gratuitas. Realizar todos os eventos do projeto gratuitamente e aberto a comunidade, sendo em locais",205598.8,"Marcus Diego de Almeida e Silva","09","2009-05-11",0.0,265336.0
"FASE 01- JANEIRO/2009- APRESENTAÇÃO DO PROJETO AO MINISTÉRIO DA CULTURA FASE 02- FEVEREIRO E MARÇO/2009- APROVAÇÃO DO PROJETO JUNTO AO MINISTÉRIO DA CULTURA FASE 03- MARÇO E ABRIL/2009  INÍCIO DO PROC","Prestação de Contas APROVADA","Artes Cênicas","Artigo 18","Este projeto tem como objetivo principal a realização da 4ª (quarta) edição do K-iau em Cena: Festival Nacional de Teatro de Araçuaí-MG, que em suas três últimas edições foi realizado com o apoio do M","","Prestação de Contas Aprovada",0.0,"Este Projeto pretende viabilizar o acesso aos Portadores de Necessidades Especiais utilizando as seguintes estratégias: a) Reservas de lugares para Pessoas Portadoras de Necessidades Especiais, obedec","","4º K-iau em Cena: Festival Nacional de Teatro de Araçuaí-MG.","07941579000136","Mecenato","Teatro","090208","",305520.0,"Este projeto é de suma importância para a Cultura de Araçuaí e do Vale do Jequitinhonha em geral. Após a realização de suas três primeiras edições o evento tornou-se nacionalmente divulgado e conhecid","Trata-se da realização do 4º Festival Nacional de Teatro de Araçuaí, na região do Vale do Jequitinhonha, Nordeste de Minas Gerais. Tendo sido apoiado pelo Ministério da Cultura em suas três últimas edições o Festival contempla Grupos de todo o Brasil através de processo seletivo, além de privilegiar os Grupos de Teatro do Vale do Jequitinhonha que também participam do Festival. O K-iau em Cena é um Festival conhecido em todo o país pela qualidade de seus espetáculos e Programação.",359420.0,"","Araçuaí","2009-08-29","MG","","Estaremos garantindo a democratização de acesso a todas as atividades deste projeto, utilizando a seguinte estratégia: a) Ingressos gratuitos para Pessoas Idosas, com idade igual ou superior a 60 (ses",305520.0,"LUZ DA LUA ACAO CULTURAL E TURISMO LTDA - ME","09","2009-08-22",70000.0,359420.0
"1 - Concepção e Conceituação - 30 dias  2 - Pesquisa - 60 dias  3 - Pesquisa Iconográfica - 60 dias  4 - Redação de Texto - 60 dias  5 - Copydesk e Revisão de Texto - 30 dias  6 - Fotografias - 60 d","Portaria n.º 759, de 05 de dezembro de 2018, publicada no Diário Oficial da União n.º 235, de 07/12/2018, seção 1, pág. 23.","Humanidades","Artigo 18","Objetivo: Esta publicação tem o intuito de informar e documentar os fenômenos sociais, políticos, econômicos e culturais envolvidos na realização de cada uma das Copas do Mundo de futebol já realizada","","Prestação de Contas Aprovada",0.0,"150 exemplares serão doados a entidades que cuidam de portadores de necessidades físicas especiais e auditivas.","","Livro História das Copas do Mundo","04784950000105","Mecenato","Edição de Livros","090209","",357159.0,"Com a proximidade do Mundial da África do Sul, no ano de 2010, o tema escolhido tem como objetivo ressaltar a emoção, a paixão e a expectativa dos torcedores em torno de uma competição que é vista por","Edição de um livro sobre a história das 18 Copas do Mundo de futebol já realizadas, desde o início do torneio, em 1930, até a última edição, disputada em 2006; contextualizando-se, inclusive, com os momentos de relevância histórica em que cada uma foi realizada, considerando as significativas transformações sociais, políticas, econômicas e geográficas, além de curiosidades e informações sobre cada uma das competições.",518000.0,"","São Paulo","2009-10-20","SP","","Dos 3.000 exemplares patrocinados, teremos a seguinte distribuição: 300 exemplares destinados (10 % da tiragem total) para o patrocinador cultural; 300 exemplares destinados (10 % da tiragem total) pa",357159.0,"Editare Editora Ltda.","09","2009-04-20",324000.0,518000.0
"1. Pré-produção / Preparação (4 semanas – maio de 2009) – Ensaios. Contratação de equipe inicial (cantora, músicos, iluminador, assessor de imprensa). Definição do cronograma de trabalho. Locação de e","Encaminhado of. nº 5008/2009/COAPRO solicitando: CQTF - Certidão Conjunta de Débitos Relativos aos Tributos Federais e à Dívida Ativa da União ( Devido o vencimento e a impossibilidade da emissão da c","Música","Artigo 26","Ensaiar 32 dias e realizar uma temporada de duas semanas (de quinta a domingo), do show Roberta Foster canta Arlindo Cruz no mês de junho de 2009, no teatro Rival Petrobras, no Rio de Janeiro, uma c","","Aprovado condicionado a apresentação de documentação",0.0,"O Teatro Rival Petrobras, a primeira opção de espaço para apresentação deste show, possui entrada especial para deficientes físicos e idosos, além de amplos banheiros em pontos estratégicos.","","ROBERTA FOSTER CANTA ARLINDO CRUZ","***643697**","Mecenato","Música Popular Cantada","090210","",249158.8,"Arlindo Cruz é um grande músico, compositor, cantor, além de tocar cavaquinho e ser considerado o responsável pela proliferação do banjo no samba. Um dos nomes mais importantes do samba e do pagode ca","Show da cantora e atriz Roberta Foster em homenagem ao sambista carioca Arlindo Cruz, que acabou de completar 50 anos de idade e já compôs mais de 550 músicas. Será a estréia da carreira solo de Roberta Foster e a primeira vez que Arlindo terá um show completamente dedicado às suas canções.",282943.8,"","Rio de Janeiro","2009-06-30","RJ","","Os ingressos terão preço promocionais para os 150 primeiros espectadores, estudantes e pessoas da terceira idade. Serão realizadas promoções com rádios locais para distribuição de ingressos gratuitos.",249158.8,"Roberta da Costa Martins","09","2009-05-04",0.0,282943.8
