etapa,providencia,area,enquadramento,objetivos,ficha_tecnica,situacao,outras_fontes,acessibilidade,sinopse,nome,cgccpf,mecanismo,segmento,PRONAC,estrategia_execucao,valor_aprovado,justificativa,resumo,valor_solicitado,especificacao_tecnica,municipio,data_termino,UF,impacto_ambiental,democratizacao,valor_projeto,proponente,ano_projeto,data_inicio,valor_captado,valor_proposta
"Mês 01   Início do projeto “Horizonte Artificial” Contato com os produtores locais das cidades Rio de Janeiro (RJ), Belo Horizonte (MG), Recife (PE), Maceió (AL) e Brasília (DF). Escolha das seis esco","Conta corrente bloqueada n ° 23464-8, na Agencia n° 28096. Cancelada e / ou suspensa em 11/11/2010,tendo em vista que o projeto atingiu mais de 24 meses sem captação.","Música","Artigo 18","O projeto “Horizonte Artificial” tem como objetivo realizar seis apresentações musicais em capitais brasileiras com o grupo Sinequanon, formado por Lupa Santiago (guitarra), Guto Brambilla (contrabaix","","Arquivado - atingiu 24 meses de aprovação sem captação de recursos",0.0,"Atendendo ao artigo 27 do Decreto 5.761/2006, os idosos, as gestantes e portadores de deficiência física terão preferência na entrada para as apresentações e lugares reservados.   Além disso, todos os","","Horizonte Artificial","***316698**","Mecenato","Música Instrumental","090905","",146542.0,"São Paulo é conhecida por abrigar diversas culturas e sempre abrir espaços para os mais variados estilos de arte. Dentro deste contexto, a música possui um local de destaque na cidade, pois não falta","Realização de apresentações musicais em seis capitais brasileiras, tendo como repertório as músicas do grupo instrumental paulistano Sinequanon. Além destas apresentações, o grupo também realizará apresentações gratuitas em escolas estaduais para difundir a música brasileira.",171350.0,"","São Paulo","2010-03-30","SP","","Atendendo o artigo 27 do Decreto 5.761/2006, as Apresentações Musicais que serão realizadas no projeto “Horizonte Artificial” terão entrada franca.   Atendendo ao artigo 27 do Decreto 5.761/2006, os",146542.0,"Luís Paulo de Barros Santiago","09","2009-08-01",0.0,171350.0
"PRÉ-PRODUÇÃO: Projeto: de Dezembro de 2009 a Dezembro de 2010: - Planejamento e Coordenação Geral. Dezembro de 2009: - Captação de valores.   PRODUÇÃO: De Janeiro a Março de 2010: -          Preparaçã","Prestação de contas aprovada via Portaria nº 732 de 03 de novembro de 2014, publicado no DOU de 04 de novembro de 2014.","Humanidades","Artigo 18","Os objetivos do projeto “A Árvore de Pirulitos” são:   Realizar a edição de um livro de literatura infantil, intitulado “A Árvore de Pirulitos”, com tiragem de 10.000 (dez mil exemplares), favorecend","","Prestação de Contas Aprovada",0.0,"O projeto atenderá 10.000 (dez mil) crianças com faixa etária principalmente entre 8 a 14 (oito a quatorze) anos de idade, em especial com algum tipo de deficiência visual , além de número inestimável","","A Árvore de Pirulitos","09314456000109","Mecenato","Edição de Livros","090906","",148676.0,"O projeto “A Árvore de Pirulitos” é culturalmente de grande valor agregado. O projeto levará para as crianças de escolas públicas e entidades o fomento pela cultura por meio do gosto pela leitura e pe","Realizar a edição de um livro de literatura infantil, com tiragem de 10.000 exemplares. A obra será totalmente colorida e ilustrada, com impressão em braile e em tinta, para atender crianças e adolescentes com deficiência visual, feito com papel Reciclado de boa qualidade, uma edição graficamente atrativa e bem acabada. Enfatiza o tema da inclusão social da pessoa com deficiência visual por meio das experiências pessoais e do convívio cotidiano.",237017.0,"","Campinas","2010-11-30","SP","","TIRAGEM E DISTRIBUIÇÃO GRATUITA DO LIVRO:   Para que o projeto possa atingir maior número de crianças de baixa renda em escolas públicas e entidades, principal objetivo deste projeto, é indispensável",148676.0,"INCENTIVAR FOMENTO DE PROJETOS LTDA","09","2009-12-01",148676.0,237017.0
"1.      Início dos trabalhos do Coordenador Geral 2.      Pré-produção / locação de espaço – 20 dias 3.      Elaboração do Projeto – 10 dias 4.      Inscrição na Lei de Incentivo e aprovação – 12","Ofício n. 4913/2011 - CGAA/DIC/SEFIC/MINC de 16/06/2011 &#x2013; Projeto ARQUIVADO, em conformidade com a Instrução Normativa n. 01 de 05/10/2010, art. 50 e 78a","Artes Cênicas","Artigo 18","Objetivo Geral: Apresentar o espetáculo O Causo é o Seguinte... na capital de Minas Gerais – Belo Horizonte, em curta temporada.    Objetivos Específicos:   ·         Resgatar o evento da rod","","Arquivado - por excesso de prazo sem captação",0.0,"O teatro locado comporta cerca de 400 pessoas na platéia e conta com infra-estrutura - rampas de acesso, banheiros - próprios para atendimento dos portadores de deficiência. Os ingressos serão distrib","","O Causo é o Seguinte... - MG","***759499**","Mecenato","Teatro","090907","",73075.0,"É cada vez mais necessário o estimulo a eventos que promovam a reunião de pessoas em torno de sua cultura de raiz. Divulgando a cultura brasileira das diferentes regiões do país,  através de uma rota","Apresentar o espetáculo O Causo é o Seguinte... na capital de Minas Gerais – Belo Horizonte, em curta temporada.",89181.0,"","Curitiba","2010-12-31","PR","","As apresentações serão gratuitas a fim de possibilitar o acesso a toda a população, sem discriminaçãod e classe, raça ou faixa etária.",73075.0,"Richard Rocha Rebelo","09","2010-06-01",0.0,89181.0
"Impressão dos livros 01/08/2009 01/10/2009 Impressão dos livros Elaboração material de comunicação 01/09/2009 01/10/2009 Elaboração material de comunicação Distribuição dos livros 02/10/2009","Encaminhado ofício nº. 1131/2009/CGAPIF/DIC/SEFIC/MINC ao proponente informando do indeferimento do projeto em 12/08/2009.","Humanidades","Artigo 18","Promover a publicação de três mil unidades do livro Gato Sucata, da autora Ana Moreno, para o público infantil; Promover encontro com crianças de vinte Associações de Moradores para incentivo à leitur","","Arquivado",0.0,"Promover encontro com crianças portadadores de necessidades especiais, em instituição especializada, para contação da história do livro com objetivo de expor o tema cultura e importância da conserva","","Gato Sucata","***111367**","Mecenato","Edição de Livros","090908","",0.0,"Incentivar a leitura -&gt; Linguagem atual que incentiva o interesse da criança pelo livro; Incentivar o interesse pela pintura -&gt; Possibilitar a interatividade da criança com o livro, além da lei","Produção de 3 mil livros Gato Sucata. O livro conta a história de um gato que ensina a importância da conservação do meio ambiente, preservação e uso consciente da água, mantendo a nossa cidade cada vez mais limpa e bonita. Incentivo à leitura com encontros para leituras com alunos das escolas públicas municipais com distribuição dos livros para as crianças.",61100.0,"","Rio de Janeiro","2010-04-01","RJ","","Promover encontro com crianças de comunidades carentes em Associações de Moradores e escolas públicas com objetivo de expor o tema cultura e importância da conservação do meio ambiente, preservação e",0.0,"Ana Cristina Miguel Moreno","09","2009-08-01",0.0,61100.0
"1ª Etapa: captação de recursos (60 dias)   2ª Etapa: recebimento, pesquisa e seleção dos materiais (120 dias)   3ª Etapa: elaboração e produção do livro (90 dias)   4ª Etapa: produção gráfica e impr","Prestação de Contas REPROVADA, conforme Portaria n° 641, de 20 de outubro de 2017, publicada no Diário Oficial da União de 23 de outubro de 2017 – segunda-feira – Seção 1 – página 120. Em Análise d","Humanidades","Artigo 18","O objetivo do projeto Cultura Orgânica é a publicação de um livro de memória sobre práticas bem sucedidas em agricultura orgânica, realizadas sob influência de antigos agricultores do século XVII e","","Análise de recurso prestação de contas",0.0,"O projeto em questão é uma edição de livro, portanto torna-se inviável a adoção de medidas imediatas de acessibilidade para portadores de necessidades visuais.","","Cultura Orgânica","01183614000119","Mecenato","Edição de Livros","090909","",165539.0,"O propósito dessa publicação é incluir o município de Itaguaí no contexto nacional, resgatando hábitos e costumes cada vez mais raros na nossa sociedade. O projeto justifica sua essência cultural,","Cultura Orgânica é um projeto editorial que busca resgatar, sob o ponto de vista cultural, a memória das técnicas em agricultura orgânica, a partir do estudo histórico da região de Itaguaí, município do estado do Rio de Janeiro. Através do método empírico, realizado sob influência de agricultores do séc. XVII e utilizadas até hoje, o livro desbrava a evolução da agricultura e dos métodos de cultivo no campo. Formato: 17x24cm. Tiragem: 3000 ex.",187770.0,"","Rio de Janeiro","2010-12-31","RJ","","Estudantes que apresentarem a carteira com comprovação de matrícula em qualquer rede de ensino público terão 50 % de desconto no preço de capa do exemplar. da tiragem total 500 exemplares serão v",165539.0,"Ediouro Publicações de Lazer e Cultura Ltda.","09","2009-09-15",165539.0,187770.0
"1- Organização do material dos quadros (cromos ) 35 dias 3 Organização e encaminhamento da mala direta 20 dias 4 Confecção dos convites 20dias 5 Encaminhamento dos convit","Encaminhado Ofício 1155/COAPRO/CGAPIF/DIC/SEFIC/MINC, datado de 15/06/2010, informando ao proponente do não acatamento do pedido de desarquivamento do projeto.","Artes Visuais","Nao enquadrado",")Promover o acesso à cultura;     2)Viabilizar uma exposição que resgate temas étnicos, culturais e artísticos;     3)Possibilitar a visitação  de alunos de escolas públicas a exposição dentre outros","","Indeferido - não atendimento à diligência",0.0,"A exposição terá audio para que os portadores de deficiência visual tenham acesso. Assim como acessibilidae para cadeirantes.","","Uma Alusão à Forma Inicial","***590607**","Mecenato","Plásticas","090910","",0.0,"“Uma Alusão à Forma Inicial” denomina uma exposição de pinturas que explora temas étnicos, culturais e artísticos, seus conteúdos e valores, temas estes, que encontram-se em evidência em espaços físic","%u201CUma Alusão à Forma Inicial%u201D denomina uma exposição de pinturas que explora temas étnicos, culturais e artísticos, seus conteúdos e valores, temas estes, que encontram-se em evidência em espaços físicos culturais de muitos países e em suas atuais mídias de comunicação. As vinte pinturas tem sua base na apresentação de imagens que mostram situações e símbolos que se multiplicam apontando para as repetições existentes na vida humana.",395890.0,"","Rio de Janeiro","2010-01-30","RJ","","A exposição terá parceria com as escolas do município e estado com acesso gratuito para seus alunos. Os ingressos terão preços populare",0.0,"Maria Cristina Loureiro Cruz","09","2009-06-30",0.0,395890.0
"• Pré-Produção– Contato com as Secretarias de Cultura e de Educação dos municípios atendidos.– Contato com as entidades de Ensino Superior parceiras.– Contato com os escritores envolvidos para a confi","Projeto ARQUIVADO, conforme solicitação do proponente constante nos autos.","Artes Integradas","Artigo 26","Normal 0 21 false false false PT-BR X-NONE X-NONE MicrosoftInternetExplorer4 <w:latentstyles deflockedstate=false defunhidewhenused=true defsemihidden=true defq","","Arquivado - solicitação de arquivamento, de projeto de incentivo fiscal, feito pelo proponente",0.0,"Além de beneficiar a interiozação e a circulação cultural, a produção do programa também se preocupa em garantir o acesso de pessoas com mobilidade reduzida - como idosos - ou com deficiência física,","","Programa Grandes Escritores - Ano VIII","***489916**","Mecenato","Artes Integradas","090911","",412191.98,"O Programa Grandes Escritores é uma iniciativa ímpar que prioriza a democratização das políticas públicas de leitura e de incentivo ao livro. Durante a sua realização, o programa comprova que a aproxi","O Grandes Escritores é um programa itinerante para o estado de Minas Gerais, que irá realizar 32 encontros no formato de palestras, tendo a participação de 12 importantes autores brasileiros percorrendo a capital Belo Horizonte e mais 17 cidades do interior. O programa também realizará quatro eventos Forma Leitores nas cidades de Belo Horizonte, Divinópolis, Lavras e Viçosa e a compra e doação de livros para bibliotecas públicas de 29 cidades do interior mineiro mais a capital do estado.",464741.98,"","Viçosa","2010-01-31","MG","","Todos os eventos oriundos do Programa Grandes Escritores - palestras, encontros, bate-papos - serão de entrada franca para o público e as oficinas terão inscrições gratuitas. Para assistir às palestra",412191.98,"Marcelo Soares de Andrade","09","2009-07-31",0.0,464741.98
"Pré-Produção: Levantamento de dados para elaboração do projeto - 01/04 a 13/04/2009 Elaboração do projeto - 13/04 a 20/04/2009 Reunião com parceiro/CTG Ronda Crioula e proponente para planejamento da","Ofício n. 8163/2011 - CGAA/DIC/SEFIC/MINC de 17/10/2011 &#x2013; Projeto ARQUIVADO, em conformidade com a Instrução Normativa n. 01 de 05/10/2010, art. 50 e 78a.","Artes Integradas","Artigo 18","Objetivo Geral: Realizar o 1º Concurso Regional de Danças Tradicionais Gaúchas no município de São Sepé, de 24 a 29 de novembro de 2009, visando incentivar atividades de cunho artístico e cultural que","","Arquivado - atingiu 24 meses de aprovação sem captação de recursos",0.0,"Todas as atividades serão realizadas na sede do CTG - Centro de Tradições Gaúchas Ronda Crioula parceiro/apoiador do projeto que dispõe de rampas de acesso para cadeirantes e profissionais prepar","","1º Concurso Regional de Danças Tradicionais Gaúchas de São Sepé - RS","***576440**","Mecenato","Artes Integradas","090918","",162845.09,"O 1º Concurso Regional de Danças Tradicionais Gaúchas de São Sepé, se propõe a incentivar atividades de cunho artístico e cultural que envolvam maior participação e promoção de crianças, jovens e","O 1º Concurso Regional de Danças Tradicionais Gaúchas de São Sepé-RS, acontecerá de 24 a 29 de novembro de 2009, onde os participantes concorrerão nas modalidades dança tradicional gaúcha, dança de salão e chula, nas categorias mirim, juvenil e adulto. Também serão oferecidas oficinas de expressão corporal e interpretação e ao final integração entre os participantes e apresentações de invernadas artísticas.",169026.0,"","Santa Maria","2009-12-28","RS","","O acesso a todas as atividades do evento é gratuito e será amplamente divulgado por meio da mídia e através de visitadas a todas as escolas estaduais e municipais e instituições de apoio a crianç",162845.09,"Claudete Morim Pereira","09","2009-07-21",0.0,169026.0
"AGOSTO/SETEMBRO 2009 Firmar contrato com o patrocinador. Firmar contrato com produção, elenco e equipe técnica. Contratação de produção local e assessoria de imprensa local. Ensaios. Manuten","Ofício n. 4769/2011 - CGAA/DIC/SEFIC/MINC de 13/06/2011 &#x2013; Projeto ARQUIVADO, em conformidade com a Instrução Normativa n. 01 de 05/10/2010, art. 50 e 78a.","Artes Integradas","Artigo 18","Este projeto prevê a circulação do espetáculo “POR ELISE”, do grupo de teatro ESPANCA!, de Belo Horizonte-MG, pelas capitais da Região Norte do país, no ano de 2009. Com exceção de Belém (PA), única c","","Arquivado - por excesso de prazo sem captação",0.0,"O projeto tem como critério para a escolha dos teatros o fácil acesso e comodidade para os portadores de necessidades especiais.","","Grupo Espanca - Circulação pelo Norte Brasileiro","08918028000114","Mecenato","Artes Integradas","090920","",258437.99,"POR ELISE, espetáculo proposto para a circulação neste projeto, foi o trabalho de estréia do grupo Espanca!, tem direção e texto inédito de Grace Passô e deu início à investigação do grupo por uma dr","Este projeto prevê a circulação do espetáculo POR ELISE, do grupo de teatro ESPANCA!, de Belo Horizonte-MG, por seis capitais da Região Norte do país, no ano de 2009, além de.realização de uma oficina de 15 horas/aula voltada para uma Companhia de Teatro local, e um ENCONTRO EXPOSITIVO realizado após as apresentações dos espetáculos, onde o trabalho técnico-artístico do grupo Espanca será exposto ao público interessado.",299638.0,"","Belo Horizonte","2009-12-31","MG","","Todas as atividades desse projeto (12 apresentações, 06 encontros expositivos e 06 oficinas) serão oferecidas ao público (atores, estudantes de teatro e público interessado em teatro) gratuitamente. O",258437.99,"GRUPO TEATRAL ESPANCA LTDA - EPP ","09","2009-08-03",0.0,299638.0
"1.    Pré-produção/Preparação – 1 mês (outubro 2009) Compra de direitos autorais do espetáculo (compra feita em março de 2009 por ser necessário ter os direitos para ter aprovação do projeto na Lei Ro","Encaminhado à CGEPC para apreciação.","Artes Cênicas","Artigo 18","O objetivo do atual projeto é viabilizar o acontecimento da temporada de três meses na cidade do Rio de Janeiro e outra temporada de três meses na cidade de São Paulo do espetáculo teatral-musical, “H","","Aguarda análise financeira",0.0,"Nos comprometemos a buscar teatros com acesso facilitado para deficientes físicos, para a realização de ambas as temporadas (Rio de Janeiro e São Paulo).","","Hedwig - temporada Rio de Janeiro 3 meses e São Paulo 3 meses","31885544000101","Mecenato","Teatro","090921","",1101075.0,"Ícone cult contemporâneo, a personagem Hedwig, do espetáculo homônimo, ganhou sua fama através da adaptação para o cinema após uma carreira de muito sucesso em Nova York, numa produção off-broadway. V","Montagem e temporada de 3 meses no Rio de Janeiro e 3 meses em São Paulo do espetáculo Hedwig. No total serão 24 semanas (12 no Rio e 12 em São Paulo) de apresentações de quinta a domingo. O texto é escrito, originalmente dirigido e interpretado Off-Broadway por John Cameron Mitchell, que adaptou-o para o cinema, transformando-o em fenômeno Cult. Protagonizado por Reynaldo Gianecchini, direção Evandro Mesquita, traduzido por Jonas Calmon Klabin e produzido pela Oz.",2232105.0,"","Rio de Janeiro","2010-08-31","RJ","","A organização desta peça propõe atrair todas as camadas sociais, de todas as idades, também atraindo aquelas camadas apaixonadas pelo teatro, mas principalmente jovens e adolescentes. Esta produção pr",1101075.0,"CHIEN O CRIATIVO PRODUÇÕES ARTISTICAS LTDA.","09","2009-10-01",582000.0,2232105.0
